Row_ID,Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
6039,2016-11-07,2016-11-09,First Class,Corporate,Los Angeles,California,West,Office Supplies,Labels,Avery 486,14.62,2,0,6.87
6040,2016-11-07,2016-11-12,Standard Class,Corporate,San Francisco,California,West,Furniture,Furnishings,C-Line Magnetic Cubicle Keepers Clear Polypropylene,14.82,3,0,6.22
6041,2016-11-07,2016-11-12,Standard Class,Corporate,Newark,Ohio,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.98,3,0.2,22.5
6042,2016-11-07,2016-11-09,First Class,Consumer,Lakewood,New Jersey,East,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0,0.3
6043,2016-11-07,2016-11-12,Standard Class,Home Office,Oceanside,California,West,Office Supplies,Paper,Wirebound Four 2-3/4 x 5 Forms per Page 400 Sets per Book,12.9,2,0,6.32
6044,2016-11-07,2016-11-12,Standard Class,Home Office,Cheyenne,Wyoming,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.14,4,0.2,100.2
6045,2016-11-07,2016-11-09,First Class,Consumer,Rochester,New York,East,Technology,Phones,AT&T SB67148 SynJ,263.96,4,0,71.27
6046,2016-11-07,2016-11-09,First Class,Consumer,Rochester,New York,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,0,100.79
6047,2016-11-07,2016-11-09,First Class,Consumer,Rochester,New York,East,Office Supplies,Paper,Xerox 23,12.96,2,0,6.22
6048,2016-11-07,2016-11-09,First Class,Consumer,Rochester,New York,East,Office Supplies,Storage,Eldon Base for stackable storage shelf platinum,116.82,3,0,5.84
6049,2016-11-07,2016-11-09,First Class,Consumer,Rochester,New York,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2,0.2,89.95
6050,2016-11-07,2016-11-12,Standard Class,Consumer,Dallas,Texas,Central,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock with Quartz Movement,44.46,5,0.6,-17.78
6051,2016-11-07,2016-11-12,Standard Class,Consumer,Dallas,Texas,Central,Office Supplies,Storage,Mini 13-1/2 Capacity Data Binder Rack Pearl,314.09,3,0.2,19.63
6052,2016-11-07,2016-11-13,Standard Class,Corporate,San Francisco,California,West,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.19
6053,2016-11-07,2016-11-12,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.58,2,0.2,20.15
6054,2016-11-08,2016-11-11,Second Class,Consumer,Henderson,Kentucky,South,Furniture,Bookcases,Bush Somerset Collection Bookcase,261.96,2,0,41.91
6055,2016-11-08,2016-11-11,Second Class,Consumer,Henderson,Kentucky,South,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back,731.94,3,0,219.58
6056,2016-11-09,2016-11-14,Standard Class,Consumer,Oakland,California,West,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.59
6057,2016-11-10,2016-11-12,First Class,Corporate,San Francisco,California,West,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0,42.07
6058,2016-11-10,2016-11-12,First Class,Corporate,San Francisco,California,West,Office Supplies,Binders,Binding Machine Supplies,70.01,3,0.2,24.5
6059,2016-11-10,2016-11-12,First Class,Home Office,San Francisco,California,West,Office Supplies,Binders,ACCOHIDE 3-Ring Binder Blue 1,13.22,4,0.2,4.46
6060,2016-11-10,2016-11-12,First Class,Home Office,San Francisco,California,West,Office Supplies,Paper,Xerox 1996,32.4,5,0,15.55
6061,2016-11-10,2016-11-15,Standard Class,Consumer,Warner Robins,Georgia,South,Office Supplies,Art,Newell 315,41.86,7,0,10.47
6062,2016-11-10,2016-11-12,Second Class,Consumer,Toledo,Ohio,East,Office Supplies,Supplies,Staple remover,14.72,5,0.2,-3.31
6063,2016-11-10,2016-11-12,Second Class,Consumer,Toledo,Ohio,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.98,3,0.2,-2.44
6064,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Office Supplies,Labels,Avery File Folder Labels,9.22,4,0.2,3.34
6065,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Technology,Phones,Square Credit Card Reader,41.96,7,0.4,-9.79
6066,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Office Supplies,Paper,Xerox 1882,89.57,2,0.2,32.47
6067,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Office Supplies,Paper,Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book,22.25,3,0.2,7.51
6068,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Office Supplies,Appliances,Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum Red,334.88,4,0.2,29.3
6069,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,148.29,7,0.2,29.66
6070,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Office Supplies,Paper,Xerox 1924,4.62,1,0.2,1.68
6071,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Technology,Accessories,Memorex 25GB 6X Branded Blu-Ray Recordable Disc 30/Pack,178.92,7,0.2,-29.07
6072,2016-11-10,2016-11-14,Standard Class,Home Office,Springfield,Ohio,East,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,69.89,7,0.7,-46.59
6073,2016-11-10,2016-11-14,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,279.94,7,0.2,48.99
6074,2016-11-10,2016-11-14,Standard Class,Corporate,Springfield,Missouri,Central,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2,0,17.16
6075,2016-11-10,2016-11-14,Standard Class,Corporate,Springfield,Missouri,Central,Office Supplies,Binders,Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue,81.96,2,0,39.34
6076,2016-11-10,2016-11-14,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Canvas Sectional Post Binders,20.37,1,0.2,7.38
6077,2016-11-10,2016-11-14,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.85,3,0.2,16.82
6078,2016-11-10,2016-11-13,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3,0,32.5
6079,2016-11-10,2016-11-13,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,0,38.98
6080,2016-11-10,2016-11-13,Second Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Ridgewood Wall Clock,467.46,9,0,191.66
6081,2016-11-10,2016-11-13,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1933,61.4,5,0,28.86
6082,2016-11-10,2016-11-13,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,4,0,187.4
6083,2016-11-10,2016-11-13,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.18,3,0.2,1.81
6084,2016-11-10,2016-11-13,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 338,14.7,5,0,3.97
6085,2016-11-10,2016-11-15,Standard Class,Home Office,Sacramento,California,West,Furniture,Furnishings,Eldon Expressions Wood and Plastic Desk Accessories Oak,9.98,1,0,2.79
6086,2016-11-10,2016-11-13,First Class,Consumer,San Francisco,California,West,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,0,4.46
6087,2016-11-10,2016-11-12,First Class,Consumer,Troy,Ohio,East,Office Supplies,Paper,Xerox 227,31.1,6,0.2,10.89
6088,2016-11-10,2016-11-12,First Class,Consumer,Oklahoma City,Oklahoma,Central,Technology,Phones,Samsung Convoy 3,221.98,2,0,62.15
6089,2016-11-10,2016-11-12,First Class,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Bookcases,Sauder Facets Collection Library Sky Alder Finish,341.96,2,0,54.71
6090,2016-11-10,2016-11-14,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.37
6091,2016-11-10,2016-11-14,Standard Class,Consumer,New York City,New York,East,Technology,Phones,BlackBerry Q10,881.93,7,0,220.48
6092,2016-11-11,2016-11-16,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.99
6093,2016-11-11,2016-11-16,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0,20.84
6094,2016-11-11,2016-11-17,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.97,4,0.2,1.2
6095,2016-11-11,2016-11-17,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Chairs,Global Chrome Stack Chair,47.99,2,0.3,-2.06
6096,2016-11-11,2016-11-16,Standard Class,Consumer,Detroit,Michigan,Central,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.81
6097,2016-11-11,2016-11-16,Second Class,Consumer,San Francisco,California,West,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories Smoke,6.96,4,0,2.23
6098,2016-11-11,2016-11-15,Standard Class,Home Office,Apopka,Florida,South,Office Supplies,Binders,Ibico Standard Transparent Covers,9.89,2,0.7,-6.92
6099,2016-11-11,2016-11-15,Standard Class,Home Office,Apopka,Florida,South,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.54,3,0.2,50.37
6100,2016-11-11,2016-11-16,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,Staple magnet,28.14,3,0,7.88
6101,2016-11-11,2016-11-16,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48
6102,2016-11-11,2016-11-16,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,Boston School Pro Electric Pencil Sharpener 1670,92.94,3,0,25.09
6103,2016-11-11,2016-11-16,Standard Class,Corporate,New York City,New York,East,Furniture,Chairs,Global Wood Trimmed Managers Task Chair Khaki,245.65,3,0.1,8.19
6104,2016-11-11,2016-11-16,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.01,3,0.2,17.19
6105,2016-11-11,2016-11-16,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binder White 3,35.23,3,0.2,11.45
6106,2016-11-11,2016-11-16,Standard Class,Consumer,San Francisco,California,West,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.91
6107,2016-11-11,2016-11-16,Standard Class,Consumer,San Francisco,California,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.15,3,0.2,0
6108,2016-11-11,2016-11-16,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,Avery Poly Binder Pockets,31.5,11,0.2,11.03
6109,2016-11-11,2016-11-17,Standard Class,Corporate,Noblesville,Indiana,Central,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,0,241.1
6110,2016-11-11,2016-11-15,Standard Class,Consumer,Arlington Heights,Illinois,Central,Office Supplies,Art,Newell 332,14.11,6,0.2,1.23
6111,2016-11-12,2016-11-19,Standard Class,Consumer,Mesa,Arizona,West,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.27,5,0.7,-4.6
6112,2016-11-12,2016-11-19,Standard Class,Consumer,Mesa,Arizona,West,Office Supplies,Binders,Round Ring Binders,4.37,7,0.7,-3.35
6113,2016-11-12,2016-11-19,Standard Class,Consumer,Mesa,Arizona,West,Technology,Accessories,Micropad Numeric Keypads,31.98,2,0.2,2
6114,2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,Central,Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel  Envelopes Gray,287.52,8,0,129.38
6115,2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,Central,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0,10.55
6116,2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,Central,Office Supplies,Paper,Xerox 1896,19.98,2,0,8.99
6117,2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,Central,Office Supplies,Art,Newell 332,20.58,7,0,5.56
6118,2016-11-12,2016-11-15,Second Class,Corporate,La Porte,Indiana,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,0,8.69
6119,2016-11-12,2016-11-16,Standard Class,Consumer,Parma,Ohio,East,Furniture,Chairs,Global Leather and Oak Executive Chair Black,1474.8,7,0.3,-21.07
6120,2016-11-12,2016-11-16,Standard Class,Consumer,Parma,Ohio,East,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner Very Large Room HEPA Filter,110.1,2,0.2,33.03
6121,2016-11-12,2016-11-16,Standard Class,Consumer,Parma,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.75,6,0.2,5.44
6122,2016-11-12,2016-11-16,Standard Class,Consumer,Parma,Ohio,East,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back,1537.07,9,0.3,0
6123,2016-11-12,2016-11-16,Standard Class,Consumer,Parma,Ohio,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.37,2,0.3,-12.84
6124,2016-11-12,2016-11-15,First Class,Home Office,San Diego,California,West,Technology,Phones,Panasonic KX TS3282W Corded phone,203.98,3,0.2,25.5
6125,2016-11-12,2016-11-15,First Class,Home Office,San Diego,California,West,Furniture,Tables,Global Adaptabilities Conference Tables,674.35,3,0.2,-8.43
6126,2016-11-12,2016-11-13,First Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,DAX Charcoal/Nickel-Tone Document Frame 5 x 7,22.75,6,0.6,-8.53
6127,2016-11-13,2016-11-17,Standard Class,Home Office,Vancouver,Washington,West,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2,0,11.45
6128,2016-11-13,2016-11-17,Standard Class,Consumer,Thomasville,North Carolina,South,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.14,7,0.2,5.87
6129,2016-11-13,2016-11-19,Standard Class,Home Office,Auburn,Washington,West,Furniture,Furnishings,Eldon Image Series Desk Accessories Burgundy,4.18,1,0,1.5
6130,2016-11-13,2016-11-17,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,White Computer Printout Paper by Universal,217.06,7,0.2,78.68
6131,2016-11-13,2016-11-17,Standard Class,Home Office,Highland Park,Illinois,Central,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.14,2,0.8,-4.7
6132,2016-11-13,2016-11-18,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,Tenex File Box Personal Filing Tote with Lid Black,77.55,5,0,20.16
6133,2016-11-13,2016-11-18,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,Eldon Simplefile Box Office,24.88,2,0,6.97
6134,2016-11-13,2016-11-18,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,Boston Electric Pencil Sharpener Model 1818 Charcoal Black,140.75,5,0,39.41
6135,2016-11-13,2016-11-18,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89
6136,2016-11-13,2016-11-17,Standard Class,Corporate,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,Master Giant Foot Doorstop Safety Yellow,30.36,4,0,13.05
6137,2016-11-13,2016-11-19,Standard Class,Home Office,New York City,New York,East,Technology,Phones,Xiaomi Mi3,2279.96,4,0,592.79
6138,2016-11-13,2016-11-19,Standard Class,Home Office,New York City,New York,East,Office Supplies,Labels,Avery 499,14.94,3,0,6.87
6139,2016-11-13,2016-11-17,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0,7.23
6140,2016-11-14,2016-11-16,Second Class,Consumer,Atlanta,Georgia,South,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0,115
6141,2016-11-14,2016-11-16,Second Class,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0,2.38
6142,2016-11-14,2016-11-16,Second Class,Consumer,Atlanta,Georgia,South,Office Supplies,Binders,ACCOHIDE 3-Ring Binder Blue 1,8.26,2,0,3.88
6143,2016-11-14,2016-11-19,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Labels,Avery 52,7.38,2,0,3.47
6144,2016-11-14,2016-11-18,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,Binder Posts,2.3,2,0.8,-3.9
6145,2016-11-14,2016-11-17,First Class,Consumer,New York City,New York,East,Furniture,Chairs,Hon GuestStacker Chair,408.01,2,0.1,72.53
6146,2016-11-14,2016-11-17,First Class,Consumer,New York City,New York,East,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design Black,40.44,3,0,10.51
6147,2016-11-14,2016-11-19,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Ergonomic Managers Chair,380.06,3,0.3,-21.72
6148,2016-11-14,2016-11-19,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.98,4,0.4,180
6149,2016-11-14,2016-11-19,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Contemporary Wood Frame with Silver Metal Mat Desktop 11 x 14 Size,48.58,3,0.2,9.72
6150,2016-11-14,2016-11-15,First Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 35,9.84,3,0,2.85
6151,2016-11-14,2016-11-20,Standard Class,Consumer,Newark,Delaware,East,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,5,0,7.57
6152,2016-11-14,2016-11-20,Standard Class,Consumer,Newark,Delaware,East,Furniture,Furnishings,Stacking Trays by OIC,19.92,4,0,6.57
6153,2016-11-14,2016-11-18,Standard Class,Consumer,Baltimore,Maryland,East,Technology,Phones,BlueLounge Milo Smartphone Stand White/Metallic,89.97,3,0,25.19
6154,2016-11-14,2016-11-18,Standard Class,Consumer,New York City,New York,East,Technology,Phones,SmartStand Mobile Device Holder Assorted Colors,13.98,2,0,3.91
6155,2016-11-14,2016-11-18,Standard Class,Consumer,New York City,New York,East,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,23.65,1,0,6.15
6156,2016-11-15,2016-11-22,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.75
6157,2016-11-15,2016-11-17,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.79,1,0.2,381.3
6158,2016-11-15,2016-11-17,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.14,7,0.2,13.35
6159,2016-11-15,2016-11-19,Standard Class,Corporate,San Diego,California,West,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.38,2,0.2,27.1
6160,2016-11-15,2016-11-15,Same Day,Corporate,Burlington,North Carolina,South,Furniture,Tables,Hon Racetrack Conference Tables,630.02,4,0.4,-199.51
6161,2016-11-16,2016-11-20,Standard Class,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.35
6162,2016-11-16,2016-11-17,First Class,Consumer,Roseville,California,West,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.81
6163,2016-11-17,2016-11-22,Standard Class,Consumer,Carlsbad,New Mexico,West,Office Supplies,Binders,Avery Non-Stick Binders,10.78,3,0.2,3.37
6164,2016-11-17,2016-11-18,First Class,Consumer,The Colony,Texas,Central,Technology,Phones,Apple EarPods with Remote and Mic,67.18,3,0.2,6.72
